"","統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","設有戶籍宅數","設有戶籍宅數之平均人口數","單身或頂客家庭","核心家庭","折衷或大家庭","總戶長數","戶長平均年齡","少年戶長數","青年戶長數","壯年戶長數","老年戶長數","每戶平均老年人口數","獨居老人宅數","一名老年人口宅數","二名以上老年人口宅數","有偶人數","離婚人數","未婚人數","便利商店數","每戶平均用電度數","每人平均用電度數","quanpower","每人平均用電金額","diff北投","diff大安","diff大同","diff南港","diff內湖","diff士林","diff松山","diff萬華","diff文山","diff信義","diff中山","diff中正","diff北市"
"2428",10411,"臺北市","內湖區港富里",2371163,8589,0.1041,0.3386,0.5573,3056,3532047,708,1009,3506,10096,0.521,0.479,0.2222,0.2996,0.3736,0.1046,16,11,5,13,6,2738,3.67,946,986,806,3502,54.35,58,892,1887,665,0.3,150,125,25,2395,336,443,4,676.32,234.86,39,1174.3,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-20.0005203335279,-244.328795909978
"2429",10411,"臺北市","內湖區港華里",1921205,8051,0.1125,0.3627,0.5248,3037,3466261,714,969,3280,9676,0.524,0.476,0.2351,0.315,0.3674,0.0825,22,15,7,13,4,2524,3.81,814,922,788,3267,52.63,46,1019,1715,487,0.25,94,76,18,2270,317,425,1,585.73,198.55,21,992.75,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-332.231467519037,-425.878795909978
"2430",10411,"臺北市","內湖區港墘里",2458310,5434,0.1132,0.3658,0.521,2104,2491173,775,1075,2356,6432,0.528,0.472,0.2259,0.3002,0.3792,0.0947,9,6,3,11,3,1872,3.43,700,702,470,2355,52.83,41,686,1254,374,0.26,87,64,23,1626,215,344,7,1043.43,382.2,83,1911,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,450.361633122642,492.371204090022
"2431",10411,"臺北市","內湖區湖濱里",2365947,7438,0.1318,0.3842,0.484,2826,4120929,842,1263,3202,8548,0.5274,0.4725,0.2043,0.2756,0.4023,0.1177,15,9,6,10,3,2613,3.26,1025,1039,549,3187,54.47,47,823,1701,616,0.32,154,102,52,2183,300,443,1,738.9,276.78,56,1383.9,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-73.8211824949385,-34.7287959099783
"2432",10411,"臺北市","內湖區湖興里",2061515,7868,0.0989,0.3157,0.5854,2759,3183250,762,954,3972,8900,0.4966,0.5034,0.174,0.3117,0.4144,0.0998,17,9,8,22,5,2404,3.71,1129,768,507,3976,52.1,92,1190,2103,591,0.23,105,77,28,2089,735,899,2,519.01,231.63,38,1158.15,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-157.468261316872,-260.478795909978
"2433",10411,"臺北市","內湖區湖元里",3935892,5085,0.1103,0.3528,0.5369,2039,2412723,718,968,2104,5814,0.515,0.485,0.1909,0.3395,0.3763,0.0932,16,8,8,7,4,1713,3.39,670,621,422,2105,52.6,48,623,1119,315,0.26,60,48,12,1438,180,362,8,1870.67,676.97,99,3384.85,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,2201.71032843561,1966.22120409002
"2434",10411,"臺北市","內湖區葫洲里",1365199,6280,0.1307,0.3834,0.4858,2657,4058886,992,1406,2714,7874,0.5249,0.4751,0.3005,0.2695,0.3612,0.0688,8,4,4,7,7,1994,3.95,624,790,580,2711,50.22,51,942,1418,300,0.2,64,45,19,1968,263,344,2,503.02,173.38,9,866.9,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-581.887572624852,-551.728795909978
"2435",10411,"臺北市","內湖區金湖里",2631946,8414,0.1596,0.4174,0.423,3235,7463148,1273,2070,3896,10528,0.5343,0.4656,0.2952,0.2338,0.3957,0.0752,20,12,8,13,1,3177,3.3,1256,1254,667,3879,50.22,68,1370,2032,409,0.21,132,97,35,2852,313,532,3,675.55,249.99,46,1249.95,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-671.322999082527,-168.678795909978
"2436",10411,"臺北市","內湖區金龍里",1107908,4969,0.0888,0.3242,0.587,1816,1694382,671,784,2044,5621,0.5067,0.4935,0.1809,0.3249,0.3841,0.1099,12,6,6,12,2,1666,3.37,631,641,394,2042,54.19,33,542,1064,403,0.31,96,72,24,1318,218,295,1,542.03,197.1,20,985.5,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-460.97661241755,-433.128795909978
"2437",10411,"臺北市","內湖區金瑞里",1181787,6045,0.1007,0.3323,0.5669,2277,2391507,689,865,2605,7047,0.5293,0.4708,0.2102,0.3086,0.3857,0.0954,18,5,13,11,1,2068,3.41,820,742,506,2601,53.22,28,772,1370,431,0.26,99,82,17,1698,288,394,1,453.66,167.7,7,838.5,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-365.822067940365,-580.128795909978
"2438",10411,"臺北市","內湖區康寧里",1864534,7871,0.1102,0.3523,0.5375,2755,3340251,841,1121,3178,9699,0.5208,0.4792,0.2726,0.2844,0.3665,0.0765,18,12,6,10,8,2297,4.2,598,879,820,3155,51.3,37,1055,1675,388,0.24,52,41,11,2262,336,381,1,586.7,192.24,18,961.2,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-600.443004739649,-457.428795909978
"2439",10411,"臺北市","內湖區樂康里",1268759,7763,0.0751,0.3179,0.607,2746,2456604,677,740,3178,9251,0.5236,0.4763,0.2385,0.3461,0.3534,0.062,29,14,15,5,2,2410,3.82,821,857,732,3170,50.64,49,1137,1636,348,0.18,63,50,13,2160,357,420,0,399.23,137.15,2,685.75,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-743.011253893437,-732.878795909978
"2440",10411,"臺北市","內湖區麗山里",1647623,5347,0.1124,0.335,0.5526,1905,2219849,726,954,2284,6324,0.5196,0.4804,0.2293,0.3175,0.3618,0.0914,14,8,6,14,1,1802,3.5,677,664,461,2277,52.68,38,714,1147,378,0.26,90,66,24,1501,241,347,1,721.38,260.53,49,1302.65,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,108.349479666472,-115.978795909978
"2441",10411,"臺北市","內湖區蘆洲里",245061,1180,0.0322,0.2186,0.7492,334,241717,564,507,498,1382,0.466,0.534,0.2301,0.3329,0.3459,0.0904,4,1,3,5,0,275,4.97,86,64,125,491,51.65,13,163,227,88,0.26,13,11,2,303,77,68,0,492.09,177.32,11,886.6,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-438.381467519037,-532.028795909978
"2442",10411,"臺北市","內湖區明湖里",879043,4774,0.0894,0.3398,0.5708,1577,1656352,730,898,1934,5920,0.5226,0.4774,0.2753,0.3182,0.3453,0.0611,12,8,4,6,3,1290,4.58,313,461,516,1931,50.45,30,691,1008,202,0.19,31,22,9,1415,183,201,1,454.52,148.49,3,742.45,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-718.188366877358,-676.178795909978
"2443",10411,"臺北市","內湖區南湖里",915895,4832,0.154,0.3928,0.4532,1650,2700206,1114,1582,2198,6113,0.5335,0.4665,0.3123,0.2536,0.3687,0.0654,11,7,4,4,1,1617,3.76,584,574,459,2187,48.72,40,858,1096,193,0.18,43,31,12,1610,206,298,0,416.69,149.83,3,749.15,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-708.571182494938,-669.478795909978
"2444",10411,"臺北市","內湖區內溝里",853373,4389,0.0902,0.3167,0.5931,1508,1525532,721,881,1836,5094,0.508,0.492,0.2132,0.3335,0.3702,0.0832,11,6,5,4,0,1291,3.95,465,445,381,1838,51.69,31,589,965,253,0.23,45,37,8,1208,217,284,2,464.8,167.53,7,837.65,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-477.968261316872,-580.978795909978
"2445",10411,"臺北市","內湖區內湖里",1544813,5412,0.1208,0.3404,0.5388,2162,2448503,748,995,2512,6049,0.5412,0.4586,0.1759,0.3012,0.4128,0.1101,13,5,8,6,2,2096,2.9,1073,662,361,2518,52.89,59,691,1343,425,0.27,112,84,28,1530,276,506,2,614.97,255.38,48,1276.9,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,93.7603284356094,-141.728795909978
"2446",10411,"臺北市","內湖區清白里",2034622,7546,0.1446,0.3966,0.4588,3007,4523727,927,1426,3646,8746,0.5417,0.4583,0.2105,0.2876,0.4132,0.0887,23,14,9,15,1,3170,2.76,1645,1067,458,3645,50.68,72,1239,1912,422,0.22,144,111,33,2302,359,769,1,558.04,232.63,38,1163.15,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-285.637572624852,-255.478795909978
"2447",10411,"臺北市","內湖區瑞光里",1139704,4272,0.1035,0.3596,0.537,1560,1664052,727,921,1776,4834,0.5288,0.4712,0.1723,0.3188,0.3968,0.1121,11,6,5,3,0,1428,3.38,521,580,327,1771,54.35,25,456,958,332,0.31,73,52,21,1163,175,252,0,641.73,235.77,39,1178.85,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-742.422999082527,-239.778795909978
"2448",10411,"臺北市","內湖區瑞陽里",2033290,7267,0.1157,0.3559,0.5284,2628,3212373,773,1086,3169,8212,0.5241,0.4759,0.1914,0.2747,0.3942,0.1398,16,6,10,10,0,2608,3.13,1134,933,541,3146,55.39,42,801,1561,742,0.37,179,138,41,2062,276,454,0,641.62,247.6,45,1238,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-208.47661241755,-180.628795909978
"2449",10411,"臺北市","內湖區石潭里",1801470,3324,0.1242,0.3354,0.5403,1144,1516335,795,1005,1834,3790,0.5251,0.4749,0.1868,0.3456,0.3575,0.1098,7,3,4,8,3,1596,2.38,1029,388,179,1836,48.81,62,805,690,279,0.23,113,95,18,1057,170,483,0,982.26,475.32,94,2376.6,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,1172.27793205963,957.971204090022
"2450",10411,"臺北市","內湖區五分里",1652419,9461,0.0742,0.2852,0.6406,3234,2971527,691,768,4092,11910,0.5191,0.4809,0.2903,0.3162,0.3253,0.0682,18,10,8,20,8,2682,4.44,823,799,1060,4088,49.61,94,1652,1831,511,0.2,70,61,9,2757,467,580,2,403.82,138.74,2,693.7,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-867.943004739649,-724.928795909978
"2451",10411,"臺北市","內湖區西安里",1618378,6147,0.123,0.369,0.5081,2430,2679248,732,974,2583,6924,0.5217,0.4783,0.1779,0.327,0.3964,0.0985,23,17,6,15,1,2159,3.2,899,817,443,2581,53.61,33,712,1421,415,0.27,100,82,18,1725,245,413,1,626.55,233.73,39,1168.65,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-260.111253893437,-249.978795909978
"2452",10411,"臺北市","內湖區西湖里",2690866,6888,0.1035,0.33,0.5665,2575,2542484,677,792,2828,7714,0.5175,0.4825,0.1706,0.3425,0.3793,0.1077,12,6,6,11,4,2299,3.36,876,876,547,2825,54.16,40,773,1470,542,0.3,122,105,17,1819,273,446,5,951.51,348.83,77,1744.15,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,549.849479666472,325.521204090022
"2453",10411,"臺北市","內湖區西康里",3204055,8552,0.131,0.3633,0.5057,3292,4345994,792,1130,3757,9683,0.5236,0.4763,0.1883,0.3106,0.3952,0.106,11,5,6,13,1,3207,3.03,1478,1127,602,3777,52.76,74,1110,1961,632,0.27,160,116,44,2436,396,652,1,852.82,330.89,72,1654.45,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,329.468532480963,235.821204090022
"2454",10411,"臺北市","內湖區行善里",1921404,6128,0.0765,0.2768,0.6467,2169,1925575,638,761,2812,6951,0.5021,0.4981,0.1839,0.322,0.3889,0.1053,11,3,8,9,1,2211,3.13,1057,677,477,2813,51.93,47,956,1348,462,0.26,120,97,23,1747,336,500,1,683.29,276.42,55,1382.1,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-78.5383668773575,-36.528795909978
"2455",10411,"臺北市","內湖區秀湖里",1292610,5765,0.1377,0.3814,0.4808,2270,3627537,883,1401,2440,6484,0.5159,0.4841,0.1925,0.2791,0.4095,0.1191,8,2,6,10,3,2029,3.19,853,765,411,2435,54.46,37,554,1390,454,0.32,113,83,30,1692,212,354,2,529.76,199.35,21,996.75,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-460.971182494938,-421.878795909978
"2456",10411,"臺北市","內湖區週美里",2739051,6920,0.1035,0.311,0.5855,2407,3175241,717,1064,3360,7874,0.5177,0.4823,0.1777,0.3378,0.3741,0.1102,23,12,11,17,4,2837,2.76,1583,778,476,3345,51.39,79,1199,1484,583,0.26,184,161,23,2128,334,626,2,815.19,347.86,77,1739.3,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,423.681738683128,320.671204090022
"2457",10411,"臺北市","內湖區紫星里",1365931,7330,0.0969,0.3437,0.5595,2698,2853423,690,869,3002,8342,0.5183,0.4818,0.1918,0.3244,0.3794,0.1045,21,12,9,17,2,2439,3.41,916,909,614,2999,54.08,49,764,1644,542,0.29,134,103,31,1929,359,463,1,455.01,163.74,6,818.7,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-364.439671564391,-599.928795909978
"2458",10411,"臺北市","內湖區紫陽里",2059346,7461,0.1166,0.3865,0.4969,2846,3401428,786,1097,3154,8464,0.5198,0.4802,0.1916,0.3242,0.3934,0.0907,21,10,11,20,1,2644,3.2,1104,989,551,3157,52.61,74,878,1738,467,0.25,110,87,23,2128,315,505,1,652.93,243.31,43,1216.55,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-232.237572624852,-202.078795909978
"2459",10411,"臺北市","內湖區紫雲里",1003019,5352,0.0962,0.3178,0.5859,1773,1808830,712,939,2286,6220,0.5116,0.4884,0.2174,0.287,0.3741,0.1215,16,9,7,7,1,1812,3.43,707,659,446,2286,54.14,32,689,1074,491,0.33,96,72,24,1427,242,339,2,438.77,161.26,6,806.3,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-1114.97299908253,-612.328795909978
"2460",10411,"臺北市","士林區百齡里",1440187,6567,0.0834,0.2933,0.6233,2377,2021969,643,700,2561,7716,0.5091,0.4909,0.2136,0.3217,0.3504,0.1144,15,6,9,16,0,1933,3.98,539,753,641,2548,54.68,36,705,1225,582,0.35,90,68,22,1655,265,359,1,562.35,186.65,15,933.25,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-513.22661241755,-485.378795909978
"2461",10411,"臺北市","士林區承德里",2062771,5216,0.1077,0.3376,0.5546,2002,2276203,730,943,2395,5958,0.5309,0.4693,0.1863,0.2981,0.3776,0.138,16,7,9,7,4,1946,3.06,940,608,398,2402,54.03,41,694,1155,512,0.34,147,112,35,1479,243,477,0,861.28,346.22,76,1731.1,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,526.777932059635,312.471204090022
"2462",10411,"臺北市","士林區翠山里",591710,2530,0.1502,0.4119,0.4379,1043,1492128,803,1126,1194,2758,0.5257,0.4743,0.14,0.2277,0.4199,0.2125,2,0,2,5,1,1013,2.71,553,320,140,1191,58.19,19,245,560,367,0.49,133,94,39,723,115,211,0,495.57,214.54,29,1072.7,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-488.943004739649,-345.928795909978
"2463",10411,"臺北市","士林區德華里",1326671,5177,0.1047,0.3367,0.5586,1878,2009915,684,885,2229,5893,0.5339,0.4663,0.185,0.3038,0.3672,0.1439,11,6,5,9,3,1784,3.3,744,610,430,2221,55.29,35,590,1055,541,0.38,152,113,39,1388,260,336,3,595.19,225.13,35,1125.65,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-303.111253893436,-292.978795909978
"2464",10411,"臺北市","士林區德行里",1195396,4040,0.1054,0.3287,0.5658,1532,1591635,672,839,1886,4622,0.5322,0.4678,0.1861,0.3003,0.3702,0.1437,7,3,4,8,1,1510,3.05,768,421,321,1874,54.36,48,528,847,451,0.35,126,96,30,1121,210,360,1,633.83,258.63,49,1293.15,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,98.849479666472,-125.478795909978
"2465",10411,"臺北市","士林區東山里",1401309,4777,0.1124,0.3291,0.5585,1673,2601434,778,1136,1804,5481,0.512,0.488,0.208,0.274,0.3884,0.1295,4,4,0,5,3,1460,3.76,493,542,425,1806,56.27,30,402,941,433,0.4,78,57,21,1202,176,231,1,776.78,255.67,48,1278.35,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-46.631467519037,-140.278795909978
"2466",10411,"臺北市","士林區福安里",998959,4470,0.0313,0.1857,0.783,1107,790605,534,549,1843,5054,0.467,0.533,0.1915,0.3114,0.3748,0.1223,7,3,4,7,1,801,6.28,206,147,448,1816,55.48,14,472,884,446,0.34,35,28,7,1085,208,270,0,542.03,197.66,20,988.3,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-472.338366877358,-430.328795909978
"2467",10411,"臺北市","士林區福德里",1981387,5454,0.0992,0.289,0.6118,1545,1789278,735,1093,2889,6084,0.4737,0.5263,0.1654,0.2451,0.43,0.1598,3,3,0,3,2,1350,4.5,577,423,350,2883,56.11,57,642,1489,695,0.34,128,102,26,1361,560,744,1,685.84,325.67,71,1628.35,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,170.628817505062,209.721204090022
"2468",10411,"臺北市","士林區福華里",1420546,5914,0.0572,0.2442,0.6987,1838,1466569,595,662,2606,6834,0.5218,0.4782,0.1948,0.3105,0.366,0.1288,18,9,9,9,5,2005,3.4,847,659,499,2600,55.24,43,691,1253,613,0.34,151,122,29,1401,400,469,1,545.11,207.86,26,1039.3,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-276.318261316872,-379.328795909978
"2469",10411,"臺北市","士林區福佳里",2278068,7132,0.1188,0.3277,0.5536,2628,3234140,704,1011,2986,8301,0.5195,0.4807,0.2107,0.2855,0.3539,0.1499,16,9,7,10,6,2364,3.52,958,782,624,2999,55.36,61,793,1346,799,0.42,206,142,64,1983,261,471,3,762.92,274.43,55,1372.15,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,189.010328435609,-46.4787959099781
"2470",10411,"臺北市","士林區福林里",1044650,2807,0.1108,0.3221,0.5672,971,1332138,678,933,1254,3222,0.5211,0.4786,0.185,0.2747,0.37,0.1701,12,6,6,3,0,970,3.32,460,274,236,1258,57.47,21,284,577,376,0.44,113,87,26,758,93,245,2,833.05,324.22,70,1621.1,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,172.312427375148,202.471204090022
"2471",10411,"臺北市","士林區福順里",1372163,4845,0.0669,0.2489,0.6842,1615,1320280,595,642,2092,5596,0.5005,0.4996,0.1989,0.3045,0.3628,0.134,7,5,2,9,4,1585,3.53,647,511,427,2088,54.79,31,616,929,512,0.36,133,100,33,1223,272,356,1,655.91,245.2,44,1226,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-695.272999082527,-192.628795909978
"2472",10411,"臺北市","士林區福志里",2069069,6983,0.1379,0.3725,0.4896,2773,3892662,748,1058,3012,7924,0.5285,0.4715,0.1795,0.2694,0.3869,0.1641,10,4,6,11,0,2459,3.23,1083,842,534,3003,57.34,33,664,1455,851,0.44,240,169,71,1970,231,448,2,686.94,261.11,50,1305.55,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-140.92661241755,-113.078795909978
"2473",10411,"臺北市","士林區福中里",1662281,6226,0.0798,0.2923,0.6279,2233,2134975,661,775,2609,7468,0.5201,0.4799,0.2288,0.3171,0.3494,0.1046,11,2,9,11,1,2037,3.67,760,681,596,2612,52.62,43,892,1163,514,0.3,93,72,21,1680,266,421,0,637.13,222.59,33,1112.95,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-91.3720679403652,-305.678795909978
"2474",10411,"臺北市","士林區富光里",1343813,5426,0.0522,0.2313,0.7165,1634,1241018,586,588,2161,6276,0.51,0.4901,0.2017,0.312,0.3606,0.1259,13,6,7,8,0,1621,3.87,543,539,539,2161,55.47,26,557,1041,537,0.37,106,85,21,1232,325,337,0,621.85,214.12,29,1070.6,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-491.043004739649,-348.028795909978
"2475",10411,"臺北市","士林區富洲里",1194681,5325,0.0381,0.2069,0.7549,1437,1021983,547,533,2350,6020,0.4716,0.5282,0.1834,0.3319,0.3631,0.1216,15,7,8,11,4,1146,5.22,360,256,530,2336,53.89,32,699,1091,514,0.32,61,46,15,1462,238,353,0,508.37,198.45,21,992.25,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-436.511253893437,-426.378795909978
"2476",10411,"臺北市","士林區公館里",467780,1322,0.0507,0.2103,0.739,378,666662,668,853,541,1460,0.4836,0.5164,0.1589,0.2788,0.3932,0.1692,3,2,1,2,0,320,4.58,121,83,116,542,59.18,2,94,270,176,0.47,33,32,1,355,54,61,0,864.66,320.4,69,1602,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,407.699479666472,183.371204090022
"2477",10411,"臺北市","士林區後港里",2125535,7500,0.0888,0.2932,0.618,2695,2672738,655,817,3092,8626,0.5082,0.4918,0.1917,0.3226,0.3633,0.1222,22,12,10,21,3,2405,3.58,923,836,646,3083,54.46,62,850,1498,673,0.35,152,124,28,1984,328,480,2,687.43,246.41,44,1232.05,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-92.9314675190369,-186.578795909978
"2478",10411,"臺北市","士林區葫東里",1032591,3782,0.065,0.2766,0.6584,1193,966927,592,691,1585,4340,0.5113,0.4885,0.194,0.3088,0.3724,0.1249,5,3,2,6,1,1234,3.51,515,382,337,1587,53.97,29,461,743,354,0.34,86,71,15,950,196,279,2,651.48,237.92,40,1189.6,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-271.038366877358,-229.028795909978
